Entry,Catalyst,SMILES,Activity (g/gCr h),Productivity (g/gCr h),TOF,SC6 (wt%),S1-C6 (wt%),SC8 (wt%),S1-C8 (wt%),1-C6 in C6 (%),1-C8 in C8 (%),"Sα (1-C6 + 1-C8, wt%)",Solids (wt%),Temperature (℃),Pressure,Cr(III),Cr source,Ligand,Solvent,Solvent (ml),Activator,Activator (eq),Time (min),PE (wt%),DOI
,,CC(C)(C)N(P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,336599,,,35.61,33.62,50.45,50.18,,,83.8,,55,3MPa,5,Cr(AcAc)3,1.2,methylcyclohexane,100,MAO,500,30,1.17,SUN:HCSZ.0.2018-05-002
1,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,59038,,,26.54,25.7,45.58,43.07,,,68.77,,40,4MPa,1,Cr(THF)3Cl3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,74808,,,39.17,35.15,32.74,30.59,,,65.74,,60,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,113654,,,41.6,40.98,13.24,13.05,,,54.03,,80,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,68269,,,37.51,34.26,15.11,14.93,,,49.19,,100,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,60192,,,36.6,35.25,16.41,15.2,,,50.45,,120,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
1,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,21346,,,88.55,82.05,7.66,7.37,,,89.42,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,25385,,,76.88,72.81,8.63,8.31,,,81.12,,100,3MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,68269,,,37.51,34.26,15.11,14.93,,,49.19,,100,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
1,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,15385,,,85.6,84.33,10.4,9.57,,,93.9,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,300,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,21346,,,88.55,82.05,7.66,7.37,,,89.42,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,35769,,,78.21,77.05,8.75,8.35,,,85.4,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,700,30,,10.3969/j.issn.1001-8719.2021.05.006
1,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,25577,,,82.89,75.26,6.23,4.55,,,79.81,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,5,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,27308,,,85.91,80.66,7.28,5.84,,,86.5,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,10,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,35962,,,88.81,87.32,7.55,6.73,,,94.05,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,15,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,21346,,,88.55,82.05,7.66,7.37,,,89.42,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CN(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,16154,,,85.22,83.73,11.61,10.76,,,94.49,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,45,,10.3969/j.issn.1001-8719.2021.05.006
2,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,159615,,,44.26,43.9,25.93,25.58,,,69.48,,40,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,238461,,,47.77,45.98,18.81,18.41,,,64.39,,60,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,296154,,,52.23,51.92,10.86,10.21,,,62.13,,80,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,328846,,,54.7,52.92,6.02,5.29,,,58.21,,100,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,223077,,,28.78,26.71,9.07,8.64,,,35.35,,120,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
2,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,46346,,,95.62,90.5,3.12,2.93,,,93.43,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,109038,,,71.24,70.34,4.15,3.72,,,74.06,,100,3MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,328846,,,54.7,52.92,6.02,5.29,,,58.21,,100,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
2,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,962,,,70.67,70.67,26.67,16.97,,,87.64,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,300,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,46346,,,95.62,90.5,3.12,2.93,,,93.43,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,70385,,,73.56,71.5,3.39,3.21,,,74.71,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,700,30,,10.3969/j.issn.1001-8719.2021.05.006
2,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,9423,,,89.11,87.09,6.95,6.06,,,93.15,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,15,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,46346,,,95.62,90.5,3.12,2.93,,,93.43,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,30769,,,95.68,93.25,3.02,2.86,,,96.11,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,45,,10.3969/j.issn.1001-8719.2021.05.006
3,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,10962,,,48.74,47.15,26.74,25.04,,,72.19,,40,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,11346,,,60.58,58.26,17.7,16.68,,,74.94,,60,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,37500,,,65.88,63.54,12.36,11.68,,,75.22,,80,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,6731,,,62.07,56.72,12.67,11.71,,,68.43,,100,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,5192,,,41.74,40.38,13.13,12.34,,,52.72,,120,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
3,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,5000,,,85.17,84.27,9.22,8.67,,,92.94,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,6152,,,70.05,69.58,10.52,9.92,,,79.5,,100,3MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,6731,,,62.07,56.72,12.67,11.71,,,68.43,,100,4MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
3,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,3462,,,82.45,79.65,11.7,8.71,,,88.36,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,300,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,5000,,,85.17,84.27,9.22,8.67,,,92.94,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,13077,,,43.53,42.23,3.07,2.87,,,45.1,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,700,30,,10.3969/j.issn.1001-8719.2021.05.006
3,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,385,,,55.13,35.4,23.11,21.98,,,57.38,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,15,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,5000,,,85.17,84.27,9.22,8.67,,,92.94,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,30,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,3077,,,73.92,72.07,22.32,17.51,,,89.58,,100,1MPa,1,CrCl3(THF)3,1,methylcyclohexane,20,n(DMAO)/n(AlEt3) = 4:1.,500,45,,10.3969/j.issn.1001-8719.2021.05.006
,,CC(C)N(P(C1=CC=CC=C1)C1=CC=CC=C1)[Si](C)(C)P(C1=CC=CC=C1)C1=CC=CC=C1,72692,,,34.43,33.76,55.22,54.36,,,88.12,,40,5MPa,,CrCl3(THF)3,,Cyclohexane,,MMAO,466,60,,10.3969/j.issn.1001-8719.2022.05.011
,,CC(C)N(P(C1=CC=CC=C1)C1=CC=CC=C1)[Si](C)(C)P(C1=CC=CC=C1)C1=CC=CC=C1,356154,,,37.12,36.33,52.11,51.88,,,88.21,,50,5MPa,,CrCl3(THF)3,,Cyclohexane,,MMAO,466,60,,10.3969/j.issn.1001-8719.2022.05.011
,,CC(C)N(P(C1=CC=CC=C1)C1=CC=CC=C1)[Si](C)(C)P(C1=CC=CC=C1)C1=CC=CC=C1,621731,,,37.41,36.78,51.08,50.85,,,87.63,,55,5MPa,,CrCl3(THF)3,,Cyclohexane,,MMAO,466,60,,10.3969/j.issn.1001-8719.2022.05.011
,,CC(C)N(P(C1=CC=CC=C1)C1=CC=CC=C1)[Si](C)(C)P(C1=CC=CC=C1)C1=CC=CC=C1,855962,,,37.34,36.64,52.02,51.64,,,88.28,,60,5MPa,,CrCl3(THF)3,,Cyclohexane,,MMAO,466,60,,10.3969/j.issn.1001-8719.2022.05.011
,,CC(C)N(P(C1=CC=CC=C1)C1=CC=CC=C1)[Si](C)(C)P(C1=CC=CC=C1)C1=CC=CC=C1,810962,,,38.35,37.7,51.07,50.56,,,88.26,,65,5MPa,,CrCl3(THF)3,,Cyclohexane,,MMAO,466,60,,10.3969/j.issn.1001-8719.2022.05.011
,,CC(C)N(P(C1=CC=CC=C1)C1=CC=CC=C1)[Si](C)(C)P(C1=CC=CC=C1)C1=CC=CC=C1,774615,,,40.15,39.87,49.08,48.15,,,88.02,,70,5MPa,,CrCl3(THF)3,,Cyclohexane,,MMAO,466,60,,10.3969/j.issn.1001-8719.2022.05.011
,,CC(C)N(P(C1=CC=CC=C1)C1=CC=CC=C1)[Si](C)(C)P(C1=CC=CC=C1)C1=CC=CC=C1,30385,,,48.1,47.89,43.39,43.19,,,91.08,,60,1MPa,,CrCl3(THF)3,,Cyclohexane,,MMAO,466,60,,10.3969/j.issn.1001-8719.2022.05.011
,,CC(C)N(P(C1=CC=CC=C1)C1=CC=CC=C1)[Si](C)(C)P(C1=CC=CC=C1)C1=CC=CC=C1,289615,,,41.37,41.3,48.83,48.76,,,90.06,,60,4MPa,,CrCl3(THF)3,,Cyclohexane,,MMAO,466,60,,10.3969/j.issn.1001-8719.2022.05.011
,,CC(C)N(P(C1=CC=CC=C1)C1=CC=CC=C1)[Si](C)(C)P(C1=CC=CC=C1)C1=CC=CC=C1,871346,,,34.96,34.85,54.01,53.73,,,88.58,,60,5MPa,,CrCl3(THF)3,,Cyclohexane,,MMAO,466,60,,10.3969/j.issn.1001-8719.2022.05.011
1,,CSCCP(C1=CC=CC=C1)C1=CC=CC=C1,619,,,,3.17,,5.23,,,,,60,0.4MPa,4.16,CrCl3(THF)3,,toluene,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
,,CSCCP(C1=CC=CC=C1)C1=CC=CC=C1,860,,,,3.87,,11.15,,,,,60,0.6MPa,4.16,CrCl3(THF)3,,toluene,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
,,CSCCP(C1=CC=CC=C1)C1=CC=CC=C1,1250,,,,3.86,,6.72,,,,,60,0.8MPa,4.16,CrCl3(THF)3,,toluene,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
,,CSCCP(C1=CC=CC=C1)C1=CC=CC=C1,1725,,,,3.52,,3.81,,,,,60,1MPa,4.16,CrCl3(THF)3,,toluene,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
,,CSCCP(C1=CC=CC=C1)C1=CC=CC=C1,3487,,,,1.12,,2.93,,,,,60,3MPa,4.16,CrCl3(THF)3,,toluene,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
2,,COCCP(C1=CC=CC=C1)C1=CC=CC=C1,6423,,,,13.1,,12.86,,,,,80,0.8MPa,4.16,CrCl3(THF)3,,toluene,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
,,COCCP(C1=CC=CC=C1)C1=CC=CC=C1,49423,,,,9.6,,10.69,,,,,80,3MPa,4.16,CrCl3(THF)3,,toluene,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
2,,COCCP(C1=CC=CC=C1)C1=CC=CC=C1,6423,,,,13.1,,12.86,,,,,80,0.8MPa,4.16,CrCl3(THF)3,,toluene,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
,,COCCP(C1=CC=CC=C1)C1=CC=CC=C1,212,,,,3.59,,1.8,,,,,80,0.8MPa,4.16,CrCl3(THF)3,,Cyclohexane,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
3,,CN(C)CCP(C1=CC=CC=C1)C1=CC=CC=C1,8385,,,,14.82,,15.73,,,,,80,0.8MPa,4.16,CrCl3(THF)3,,toluene,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
,,CN(C)CCP(C1=CC=CC=C1)C1=CC=CC=C1,38269,,,,13.06,,15.74,,,,,80,3MPa,4.16,CrCl3(THF)3,,toluene,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
3,,CN(C)CCP(C1=CC=CC=C1)C1=CC=CC=C1,8385,,,,14.82,,15.73,,,,,80,0.8MPa,4.16,CrCl3(THF)3,,toluene,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
,,CN(C)CCP(C1=CC=CC=C1)C1=CC=CC=C1,906,,,,3.18,,5.27,,,,,80,0.8MPa,4.16,CrCl3(THF)3,,Cyclohexane,20,MAO,300,30,,10.3969/j.issn.1000-8144.2017.06.007
,,[H]/C(=C(\C1=CC=CC(/C(=C(\[H])P(C2=CC=CC=C2)C2=CC=CC=C2)P(C2=CC=CC=C2)C2=CC=CC=C2)=C1)P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,102000,,,,17.2,,44.2,39.6,96.7,,,40,3.5MPa,3,CrCl3(THF)3,0.5,methylcyclohexane,30,MMAO-3A,600,30,3.6,10.3969/j.issn.1000-8144.2018.09.004
,,[H]/C(=C(\C1=CC=CC(/C(=C(\[H])P(C2=CC=CC=C2)C2=CC=CC=C2)P(C2=CC=CC=C2)C2=CC=CC=C2)=C1)P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,314000,,,,44.4,,33.2,80.4,99,,,40,3.5MPa,3,Cr(AcAc)3,0.5,methylcyclohexane,30,MMAO-3A,600,30,3.3,10.3969/j.issn.1000-8144.2018.09.004
,,[H]/C(=C(\C1=CC=CC(/C(=C(\[H])P(C2=CC=CC=C2)C2=CC=CC=C2)P(C2=CC=CC=C2)C2=CC=CC=C2)=C1)P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,64000,,,,29.3,,34.5,73,99.1,,,20,3.5MPa,3,Cr(AcAc)3,0.5,methylcyclohexane,30,MMAO-3A,600,30,24.5,10.3969/j.issn.1000-8144.2018.09.004
,,[H]/C(=C(\C1=CC=CC(/C(=C(\[H])P(C2=CC=CC=C2)C2=CC=CC=C2)P(C2=CC=CC=C2)C2=CC=CC=C2)=C1)P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,278000,,,,42.6,,33.7,80,98.2,,,60,3.5MPa,3,Cr(AcAc)3,0.5,methylcyclohexane,30,MMAO-3A,600,30,4.5,10.3969/j.issn.1000-8144.2018.09.004
,,[H]/C(=C(\C1=CC=CC(/C(=C(\[H])P(C2=CC=CC=C2)C2=CC=CC=C2)P(C2=CC=CC=C2)C2=CC=CC=C2)=C1)P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,328000,,,,48.3,,28.3,85.8,98.8,,,80,3.5MPa,3,Cr(AcAc)3,0.5,methylcyclohexane,30,MMAO-3A,600,30,6.8,10.3969/j.issn.1000-8144.2018.09.004
,,[H]/C(=C(\C1=CC=CC(/C(=C(\[H])P(C2=CC=CC=C2)C2=CC=CC=C2)P(C2=CC=CC=C2)C2=CC=CC=C2)=C1)P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,281000,,,,19.1,,48.5,46.7,95.8,,,40,2.5MPa,3,Cr(AcAc)3,0.5,methylcyclohexane,30,MMAO-3A,600,30,2.6,10.3969/j.issn.1000-8144.2018.09.004
,,[H]/C(=C(\C1=CC=CC(/C(=C(\[H])P(C2=CC=CC=C2)C2=CC=CC=C2)P(C2=CC=CC=C2)C2=CC=CC=C2)=C1)P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,573000,,,,29.3,,44,64.8,97,,,40,3.5MPa,3,Cr(AcAc)3,0.5,methylcyclohexane,30,MMAO-3A,800,30,2.3,10.3969/j.issn.1000-8144.2018.09.004
,,[H]/C(=C(\C1=CC=CC(/C(=C(\[H])P(C2=CC=CC=C2)C2=CC=CC=C2)P(C2=CC=CC=C2)C2=CC=CC=C2)=C1)P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,597000,,,,28.7,,44,65.1,97.1,,,40,3.5MPa,3,Cr(AcAc)3,0.5,methylcyclohexane,30,MMAO-3A,1000,30,2,10.3969/j.issn.1000-8144.2018.09.004
,,[H]/C(=C(\C1=CC=CC(/C(=C(\[H])P(C2=CC=CC=C2)C2=CC=CC=C2)P(C2=CC=CC=C2)C2=CC=CC=C2)=C1)P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,38000,,,,7.3,,43.7,23.7,92.4,,,40,3.5MPa,1,Cr(AcAc)3,0.5,methylcyclohexane,30,MMAO-3A,1200,30,31.1,10.3969/j.issn.1000-8144.2018.09.004
1,,CCN(P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,55192,,,,7.48,,65.8,,,,3.6,50,4MPa,19.2,Cr(AcAc)3,0.5,Cyclohexane,200,MAO,292,30,,10.3969/j.issn.1001-8719.2007.04.009
,,CCN(P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,94615,,,,8.37,,67.6,,,,1.1,50,4MPa,19.2,Cr(AcAc)3,1,Cyclohexane,200,MAO,292,30,,10.3969/j.issn.1001-8719.2007.04.009
,,CCN(P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,107692,,,,7.77,,64.6,,,,0.5,50,4MPa,19.2,Cr(AcAc)3,1.5,Cyclohexane,200,MAO,292,30,,10.3969/j.issn.1001-8719.2007.04.009
,,CCN(P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,52692,,,,7.28,,63.9,,,,1.7,50,4MPa,19.2,Cr(AcAc)3,2,Cyclohexane,200,MAO,292,30,,10.3969/j.issn.1001-8719.2007.04.009
,,CCN(P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,17712,,,,7.66,,64.7,,,,4.5,50,4MPa,19.2,Cr(AcAc)3,2.5,Cyclohexane,200,MAO,292,30,,10.3969/j.issn.1001-8719.2007.04.009
2,,CC1=C(Cl)C=C(N(P(C2=CC=CC=C2)C2=CC=CC=C2)P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,8827,,,,16.4,,40.7,,,,7.8,50,4MPa,19.2,Cr(AcAc)3,0.333333333,Cyclohexane,200,MAO,292,30,,10.3969/j.issn.1001-8719.2007.04.009
